universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY200,KALYANKJIL,756209.0249013337,4.0,31.25,65.0,-9578.035134694743,2.0,2.0,1671.5157881038958,0.0,0.0,0.0,0.0,756209.0249013337,-9578.035134694743,-0.012665856686839245
NIFTY200,LTF,261880.00286383522,1.0,96.0,96.0,15564.037935503555,1.0,0.0,598.4418154329508,0.0,0.0,0.0,0.0,261880.00286383522,15564.037935503555,0.05943194503322231
NIFTY200,LTTS,228953.55323830142,2.0,7.5,9.0,-105.10473769051896,1.0,1.0,508.9753542342607,0.0,0.0,0.0,0.0,228953.55323830142,-105.10473769051896,-0.0004590657633564784
NIFTY200,MAZDOCK,883863.7763172269,5.0,58.6,130.0,21241.145800747458,3.0,2.0,1987.3283224472648,0.0,0.0,0.0,0.0,883863.7763172269,21241.145800747458,0.024032148810592065
NIFTY200,MFSL,226114.49057242845,1.0,41.0,41.0,-18495.180545858893,0.0,1.0,483.58658030309937,0.0,0.0,0.0,0.0,226114.49057242845,-18495.180545858893,-0.08179564475959386
NIFTY200,MRPL,207869.98643566697,1.0,112.0,112.0,48974.78298925806,1.0,0.0,513.0060873997122,0.0,0.0,0.0,0.0,207869.98643566697,48974.78298925806,0.23560295465942657
NIFTY200,NATIONALUM,462212.94917073403,2.0,52.5,70.0,17026.47400065919,1.0,1.0,1045.4044923378772,0.0,0.0,0.0,0.0,462212.94917073403,17026.47400065919,0.03683686065309668
NIFTY200,PATANJALI,121797.01900499531,1.0,11.0,11.0,-6714.1680254385865,0.0,1.0,263.85433304613986,0.0,0.0,0.0,0.0,121797.01900499531,-6714.1680254385865,-0.055125881407353784
NIFTY200,PRAJIND,120000.0,1.0,69.0,69.0,-12537.076169687192,0.0,1.0,253.81850525664868,0.0,0.0,0.0,0.0,120000.0,-12537.076169687192,-0.10447563474739327
NIFTY200,QUESS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244673.46129264613,254232.10239250842,9558.641099862289,16.0,244673.46129264613,9558.641099862289,0.039066930468725836
NIFTY200,RAMCOCEM,229570.3784438721,1.0,13.0,13.0,3833.7962301284133,1.0,0.0,514.4327070907852,0.0,0.0,0.0,0.0,229570.3784438721,3833.7962301284133,0.016699873285549956
NIFTY200,SRF,364582.53999544686,2.0,18.0,24.0,-20460.803261626803,0.0,2.0,789.4350677896068,0.0,0.0,0.0,0.0,364582.53999544686,-20460.803261626803,-0.05612118249514179
NIFTY200,SUZLON,576981.6254567965,3.0,53.333333333333336,128.0,-30886.366173724527,1.0,2.0,1250.8956976413995,0.0,0.0,0.0,0.0,576981.6254567965,-30886.366173724527,-0.05353093549430068
NIFTY200,TCIEXP,116067.34454744031,1.0,6.0,6.0,1448.5609155820275,1.0,0.0,259.581453785313,0.0,0.0,0.0,0.0,116067.34454744031,1448.5609155820275,0.012480348553076063
NIFTY200,TORNTPOWER,191742.60321318544,1.0,24.0,24.0,-14842.025607142365,0.0,1.0,410.94918573334184,0.0,0.0,0.0,0.0,191742.60321318544,-14842.025607142365,-0.07740598781085982
NIFTY200,UNIONBANK,110309.81234723626,1.0,34.0,34.0,4849.256393276679,1.0,0.0,250.30697059170274,0.0,0.0,0.0,0.0,110309.81234723626,4849.256393276679,0.04396033580414457
NIFTY200,VBL,244710.6516449199,2.0,45.0,86.0,16383.951463353937,1.0,1.0,561.1157985399091,0.0,0.0,0.0,0.0,244710.6516449199,16383.951463353937,0.06695234291283479
NIFTY50,ABB,853603.701169675,3.0,77.33333333333333,85.0,9252.275003043993,2.0,1.0,1907.6081658157927,0.0,0.0,0.0,0.0,853603.701169675,9252.275003043993,0.010839075545672773
NIFTY50,ABBOTINDIA,575238.1817576534,2.0,7.0,13.0,-4928.1136568328075,1.0,1.0,1273.9456218465766,0.0,0.0,0.0,0.0,575238.1817576534,-4928.1136568328075,-0.008567083710915788
