date,execution_date,universe,symbol,rank,reason,lookback_start_date,as_of_date,max_lower_circuit_streak,filter_threshold,year,filter_trigger_date,consecutive_lower_circuit_days
2026-03-23,2026-03-24,NIFTY500,GPPL,257,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,GNFC,258,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,MIDHANI,260,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,ORIENTELEC,265,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,UFLEX,267,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,DBCORP,273,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,ADVENZYMES,274,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,FDC,277,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,IONEXCHANG,285,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,OMAXE,286,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,TIMETECHNO,289,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,BOSCH-HCIL,291,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,SPARC,297,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,GALAXYSURF,298,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,PUNJABCHEM,302,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,VARROC,303,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,PRAJIND,304,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,JGCHEM,307,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,SFL,309,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,QUESS,310,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,RALLIS,313,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,TCIEXP,314,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,CSBBANK,324,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,NFL,328,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,RCF,329,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,BIRLACORPN,332,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,RAYMOND,336,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,HATHWAY,337,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,INDOCO,339,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,TVTODAY,341,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,ORIENTCEM,342,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,MOREPENLAB,343,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,JAICORPLTD,344,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,PDMJEPAPER,345,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,5,5,2026,2026-03-23,5
2026-03-23,2026-03-24,NIFTY500,JINDALPHOT,347,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,4,5,2026,2026-03-23,4
2026-03-23,2026-03-24,NIFTY500,TEAMLEASE,348,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,TTKPRESTIG,350,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,GREAVESCOT,351,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,ITDC,352,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,KPEL,356,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,CYBERTECH,357,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,6,5,2026,2026-03-23,6
2026-03-23,2026-03-24,NIFTY500,SKFINDIA,359,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,RAIN,360,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,VMART,361,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,UNIECOM,363,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,LANDMARK,364,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,BOMDYEING,366,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,HUBTOWN,367,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,KNRCON,368,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,NITCO,370,LOWER_CIRCUIT_FILTER,2025-03-17,2026-03-23,1,5,2026,2026-03-23,1
2026-03-23,2026-03-24,NIFTY500,SULA,373,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,UTKARSHBNK,374,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,SWSOLAR,376,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,MASTEK,377,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,ROUTE,383,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,SHOPERSTOP,386,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,HIMATSEIDE,391,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,IFBIND,393,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,IBREALEST,394,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,DCAL,395,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,GOKEX,396,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,ALLCARGO,397,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,AWFIS,399,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,0,5,2026,2026-03-23,0
2026-03-23,2026-03-24,NIFTY500,RAJESHEXPO,400,LOWER_CIRCUIT_FILTER,2025-03-18,2026-03-23,3,5,2026,2026-03-23,3
2026-04-21,2026-04-22,NIFTY100,ARVIND,7,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY100,BALMLAWRIE,69,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,TAKE,1,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,6,5,2026,2026-04-21,6
2026-04-21,2026-04-22,NIFTY500,AVANTIFEED,2,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,BLISSGVS,4,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,KTKBANK,13,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GAEL,19,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GUJALKALI,28,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ARVIND,32,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,HONASA,34,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,MAHSEAMLES,44,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,NAHARSPING,69,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ESABINDIA,74,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,STAR,83,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,MEDPLUS,86,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ONIDA,92,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,4,5,2026,2026-04-21,4
2026-04-21,2026-04-22,NIFTY500,DALMIASUG,94,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,DHAMPURSUG,124,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ONELIFECAP,126,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,2,5,2026,2026-04-21,2
2026-04-21,2026-04-22,NIFTY500,SESHAPAPER,135,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,MASFIN,136,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,JAGRAN,143,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GANESHBE,149,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SOUTHBANK,156,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,RSWM,157,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,IONEXCHANG,161,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SIS,162,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,WSTCSTPAPR,172,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,NESCO,178,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,VENKEYS,188,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,CERA,190,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,BALMLAWRIE,194,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,OMAXAUTO,196,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,1,5,2026,2026-04-21,1
2026-04-21,2026-04-22,NIFTY500,GNFC,197,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ADVENZYMES,201,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,INDIAGLYCO,212,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,OMAXE,214,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,WELENT,217,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ICRA,220,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GSFC,224,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,MIDHANI,226,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,JGCHEM,241,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ORIENTELEC,244,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SPARC,245,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ITIETF,247,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,TIMETECHNO,249,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SCILAL,250,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GPPL,256,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,FDC,257,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,JKPAPER,260,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SUPRAJIT,268,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ATULAUTO,269,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,HEIDELBERG,271,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GHCL,276,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,THYROCARE,277,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ITDC,279,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,NILKAMAL,281,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,VARROC,285,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,RALLIS,290,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GMMPFAUDLR,294,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,FOSECOIND,296,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GALAXYSURF,297,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,QUESS,298,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,LAOPALA,301,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,DBCORP,302,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,TCIEXP,308,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,KPEL,310,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,RAYMOND,311,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,GOKEX,313,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SAREGAMA,318,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,RCF,319,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SYMPHONY,320,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SFL,322,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,VMART,324,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,NAHARPOLY,328,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,MOREPENLAB,331,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,NFL,332,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,PUNJABCHEM,334,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,TVTODAY,337,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,JAICORPLTD,341,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,BIRLACORPN,345,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,BOSCH-HCIL,349,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,PDMJEPAPER,350,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,5,5,2026,2026-04-21,5
2026-04-21,2026-04-22,NIFTY500,GREAVESCOT,351,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,RAIN,352,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,HATHWAY,353,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SWSOLAR,355,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,JINDALPHOT,356,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,4,5,2026,2026-04-21,4
2026-04-21,2026-04-22,NIFTY500,NITCO,358,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,INDOCO,359,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,MASTEK,362,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,TEAMLEASE,363,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,LANDMARK,364,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ORIENTCEM,365,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,TTKPRESTIG,366,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,UTKARSHBNK,368,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,CSBBANK,369,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,UNIECOM,370,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SULA,371,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,CYBERTECH,372,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,6,5,2026,2026-04-21,6
2026-04-21,2026-04-22,NIFTY500,BOMDYEING,375,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,UFLEX,378,LOWER_CIRCUIT_FILTER,2025-04-11,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,HIMATSEIDE,379,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,HUBTOWN,381,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,ROUTE,384,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,KNRCON,385,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SHOPERSTOP,388,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,SKFINDIA,392,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,IFBIND,395,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,OILCOUNTUB,398,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,RAJESHEXPO,400,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,3,5,2026,2026-04-21,3
2026-04-21,2026-04-22,NIFTY500,ALLCARGO,401,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,IBREALEST,402,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
2026-04-21,2026-04-22,NIFTY500,AWFIS,403,LOWER_CIRCUIT_FILTER,2025-04-15,2026-04-21,0,5,2026,2026-04-21,0
