date,portfolio_value,daily_return,month,year
2021-12-28,973317.1195125413,0.0004808958328994528,2021-12,2021
2021-12-29,970744.0487208681,-0.0026436099192027607,2021-12,2021
2021-12-30,964194.4788738426,-0.00674695853727425,2021-12,2021
2021-12-31,970276.2095559095,0.006307576754816413,2021-12,2021
2022-01-03,976124.0652710954,0.006027001030832757,2022-01,2022
2022-01-04,969808.370390951,-0.006470176389299698,2022-01,2022
2022-01-05,972147.5662157434,0.0024120185968794505,2022-01,2022
2022-01-06,964662.3180388012,-0.007699703663385016,2022-01,2022
2022-01-07,961153.568917211,-0.003637282244758566,2022-01,2022
2022-01-10,960685.7297522525,-0.0004867475709272595,2022-01,2022
2022-01-11,963960.5146757651,0.0034087993837039754,2022-01,2022
2022-01-12,966767.5496655161,0.0029119812969675696,2022-01,2022
2022-01-13,968872.692061034,0.002177506264299245,2022-01,2022
2022-01-14,971445.7628527073,0.002655736726565827,2022-01,2022
2022-01-17,971445.7628527073,0.0,2022-01,2022
2022-01-18,971211.8878858265,-0.00024074938182239158,2022-01,2022
2022-01-19,973083.1553144637,0.00192673447676861,2022-01,2022
2022-01-20,983609.3134480377,0.010817326428975482,2022-01,2022
2022-01-21,978697.1360627688,-0.004994033015048749,2022-01,2022
2022-01-24,983375.438481157,0.004780132940011228,2022-01,2022
2022-01-25,983843.2776461154,0.00047574827136331876,2022-01,2022
2022-01-27,978229.2968978103,-0.005706173814326143,2022-01,2022
2022-01-28,969106.6562591116,-0.009325666965433022,2022-01,2022
2022-01-31,964896.1930056821,-0.004344685103786716,2022-01,2022
2022-02-01,971913.6020176659,0.007272708777225301,2022-02,2022
2022-02-02,970977.9236877488,-0.0009627175995629011,2022-02,2022
2022-02-03,972147.5662157434,0.0012046025964753682,2022-02,2022
2022-02-04,973083.1553144637,0.0009623941171423844,2022-02,2022
2022-02-07,973784.9586774999,0.0007212162282363987,2022-02,2022
2022-02-08,978229.2968978103,0.004563983229260771,2022-02,2022
2022-02-09,982205.885184359,0.004065088112939819,2022-02,2022
2022-02-10,986416.2592065919,0.004286651185604118,2022-02,2022
2022-02-11,986884.0983715504,0.00047428168442276153,2022-02,2022
2022-02-14,1004895.5046820667,0.018250781768838653,2022-02,2022
2022-02-15,999281.6131649584,-0.005586542571791586,2022-02,2022
2022-02-16,997410.2565051245,-0.001872701984285352,2022-02,2022
2022-02-17,1014953.8236506823,0.017589118450646035,2022-02,2022
2022-02-18,1010041.6462654134,-0.0048398038125521126,2022-02,2022
2022-02-21,1008170.2896055793,-0.0018527519798350323,2022-02,2022
2022-02-22,1014719.9486838015,0.006496580137056451,2022-02,2022
2022-02-23,1007936.4146386986,-0.006685129285081914,2022-02,2022
2022-02-24,1043725.2630616536,0.03550704975351415,2022-02,2022
2022-02-25,1020333.8402009099,-0.022411475211520204,2022-02,2022
2022-02-28,1019632.1260690704,-0.0006877299411154336,2022-02,2022
2022-03-02,1038345.246511426,0.018352815651757837,2022-03,2022
2022-03-03,1038579.2107095039,0.00022532409029074607,2022-03,2022
2022-03-04,1044427.0664246897,0.005630630437124751,2022-03,2022
2022-03-07,1076005.4515942151,0.030235127166538645,2022-03,2022
2022-03-08,1074368.0591324589,-0.001521732496178596,2022-03,2022
2022-03-09,1068052.3642523142,-0.005878520704761581,2022-03,2022
2022-03-10,1047935.7263150831,-0.018834879834111584,2022-03,2022
2022-03-11,1059163.5985804966,0.01071427567880967,2022-03,2022
2022-03-14,1044193.102226612,-0.014134262519924445,2022-03,2022
2022-03-15,1036941.8182477474,-0.006944389848393184,2022-03,2022
2022-03-16,1034602.622422955,-0.0022558602456068666,2022-03,2022
2022-03-17,1034602.622422955,0.0,2022-03,2022
2022-03-21,1032497.3907962402,-0.002034821467767567,2022-03,2022
2022-03-22,1036707.8540496698,0.004077940817053927,2022-03,2022
2022-03-23,1039046.9606432655,0.002256283276391269,2022-03,2022
2022-03-24,1042789.6739629334,0.003602063680885781,2022-03,2022
2022-03-25,1047701.8513482024,0.004710611840450296,2022-03,2022
2022-03-28,1040684.4423362187,-0.006697906473061677,2022-03,2022
2022-03-29,1033433.0691261571,-0.0069678885501383014,2022-03,2022
2022-03-30,1031795.6766644008,-0.0015844204241893811,2022-03,2022
2022-03-31,1032029.5516312817,0.00022666790738745668,2022-03,2022
2022-04-01,1042555.7097648558,0.010199473568306194,2022-04,2022
2022-04-04,1034368.7474560741,-0.007852781613587045,2022-04,2022
2022-04-05,1036473.9790827889,0.002035281549150003,2022-04,2022
2022-04-06,1040684.4423362187,0.004062295183865361,2022-04,2022
2022-04-07,1044193.102226612,0.003371492594351544,2022-04,2022
2022-04-08,1044660.9413915706,0.0004480389345236091,2022-04,2022
2022-04-11,1057760.170316818,0.012539215745730914,2022-04,2022
2022-04-12,1057292.3311518594,-0.0004422922871244461,2022-04,2022
2022-04-13,1069689.7567140707,0.01172563651218872,2022-04,2022
2022-04-18,1080449.7898145255,0.010059022284655716,2022-04,2022
2022-04-19,1075537.6124292566,-0.004546418937350305,2022-04,2022
2022-04-20,1057760.170316818,-0.016528889280111425,2022-04,2022
2022-04-21,1057526.2061187404,-0.00022118832287609802,2022-04,2022
2022-04-22,1060333.2411084913,0.0026543408319432693,2022-04,2022
2022-04-25,1050274.9221398756,-0.009485997966168225,2022-04,2022
2022-04-26,1044193.102226612,-0.005790693260458113,2022-04,2022
2022-04-27,1039280.9248413431,-0.0047042806304642415,2022-04,2022
2022-04-28,1036941.8182477474,-0.002250697128837187,2022-04,2022
2022-04-29,1047701.8513482024,0.010376698972983434,2022-04,2022
2022-05-02,1032965.2299611988,-0.014065663211380586,2022-05,2022
2022-05-04,1028754.766707769,-0.0040760938812896,2022-05,2022
2022-05-05,1041853.9956330163,0.012733091839921773,2022-05,2022
