date,index_name,return_3m,return_6m,return_9m,volatility_3m,sector_score,sector_rank,selected_top_5
2024-06-21,NIFTY_REALTY,0.2943396226415096,0.48338903086298424,1.0158504007123779,0.03126026849386836,0.8785369490963384,1,True
2024-06-21,NIFTY_AUTO,0.1922371521970503,0.4113527833555506,0.5456300991416347,0.02369035748118396,0.7134907495466285,2,True
2024-06-21,NIFTY_METAL,0.22877207654843312,0.30554775143251023,0.4775503564139725,0.027659199328719335,0.6305376457583507,3,True
2024-06-21,NIFTY_OIL_GAS,0.056798538715138625,0.2770955254897951,0.50428374839082,0.02261722223139583,0.5453175708940453,4,True
2024-06-21,NIFTY_CONSUMER_DURABLES,0.20325139166310646,0.2403234560919405,0.31145281874431907,0.028131059963363972,0.5307368588225968,5,True
2024-06-21,NIFTY_PSU_BANK,0.0719677723742469,0.32216940169562847,0.4159499908917459,0.03373705878550918,0.4582938974615187,6,False
2024-06-21,NIFTY_HEALTHCARE,0.04836600204197006,0.20006954405181032,0.31416392540960203,0.02372263345657726,0.43953498005830455,7,False
2024-06-21,NIFTY_PHARMA,0.03788345840685414,0.1911664689359447,0.2959234459921296,0.021873725521579807,0.43908911452909355,8,False
2024-06-21,NIFTY_FINANCIAL_SERVICES,0.10623786600460461,0.08465288965733597,0.16513496461502197,0.017580567971298314,0.43542399828912837,9,False
2024-06-21,NIFTY_BANK,0.10237550345416224,0.08779611659684772,0.15801560340759946,0.01778751418594553,0.43066808382836674,10,False
2024-06-21,NIFTY_PRIVATE_BANK,0.10057520274937537,0.05415698398631008,0.11978854847246434,0.019101262374029118,0.39003128827444167,11,False
2024-06-21,NIFTY_FMCG,0.041178450489719465,0.016134901240538957,0.08490074309464513,0.024566118468012772,0.27026943726604663,12,False
2024-06-21,NIFTY_IT,0.00033817962737714424,-0.01227629090460125,0.06971309445303797,0.03308650513256124,0.14671358252639277,13,False
2024-06-21,NIFTY_MEDIA,0.10263271705049193,-0.14676845848148923,-0.11011976178530136,0.03635129758933951,0.07248726994215635,14,False
2024-06-28,NIFTY_REALTY,0.22661411203020054,0.41082944894962026,0.9191348909927908,0.0334071461313292,0.8561228651067253,1,True
2024-06-28,NIFTY_AUTO,0.17654803423113008,0.3535465297397169,0.5570920145325127,0.023800537884182797,0.7555163518453616,2,True
2024-06-28,NIFTY_METAL,0.18857481955142164,0.23017046878917014,0.43498603658269097,0.02922709670647985,0.6130047860470316,3,True
2024-06-28,NIFTY_OIL_GAS,0.06839059864171526,0.28719007176592637,0.5467112922002328,0.02342994466540305,0.5994012550810972,4,True
2024-06-28,NIFTY_CONSUMER_DURABLES,0.18617394665635878,0.2320913776184581,0.3250209852533257,0.02820671924166757,0.5900959760270145,5,True
2024-06-28,NIFTY_FINANCIAL_SERVICES,0.11583155066201023,0.08995250716115688,0.18218069668014403,0.017827597184736817,0.48682473282643507,6,False
2024-06-28,NIFTY_BANK,0.11072030319620763,0.08386438817822728,0.17399973757725484,0.01783763510916593,0.4753306647349731,7,False
2024-06-28,NIFTY_PSU_BANK,0.05118983909522279,0.2892297998582294,0.40082346005362934,0.0336271488428998,0.4467165433692381,8,False
2024-06-28,NIFTY_PHARMA,0.03871310765602498,0.17227806889340425,0.27937948809388713,0.02189488127680945,0.43977292863611445,9,False
2024-06-28,NIFTY_HEALTHCARE,0.04286733060791259,0.18222282802835177,0.2939793498335743,0.02351191975799936,0.43922302416799647,10,False
2024-06-28,NIFTY_PRIVATE_BANK,0.10696493652319927,0.04823391549567546,0.12871668564057503,0.019089224043714957,0.42637620945432325,11,False
2024-06-28,NIFTY_FMCG,0.052042476996878584,-0.004042135777858835,0.09988246727638983,0.024731672290939224,0.27590957928155335,12,False
2024-06-28,NIFTY_IT,0.036086440112155005,0.01809094748697726,0.13758636312153127,0.03375705571285945,0.1984752992715476,13,False
2024-06-28,NIFTY_MEDIA,0.10941893810730297,-0.1657349831459498,-0.1216162595891015,0.0358748810219138,0.08018574727329235,14,False
2024-07-05,NIFTY_REALTY,0.19344174886696885,0.3254574524782379,0.9049361702127661,0.03256394380132173,0.8266112405913388,1,True
2024-07-05,NIFTY_AUTO,0.17579823062927913,0.37982120883687953,0.5883219256252872,0.023811000221859786,0.8259114103721876,2,True
2024-07-05,NIFTY_OIL_GAS,0.09069730042203994,0.28419802871969146,0.6104996309726278,0.024151898949130925,0.676323172433333,3,True
2024-07-05,NIFTY_METAL,0.1461596381214041,0.26660992403262274,0.47833758377320446,0.026719034000301588,0.6666830815713175,4,True
2024-07-05,NIFTY_CONSUMER_DURABLES,0.1554440163715367,0.22258938287883967,0.3113867147893863,0.027895949885887415,0.5917216126902399,5,True
2024-07-05,NIFTY_HEALTHCARE,0.06947071696153695,0.1864812842048471,0.36163581412920265,0.02478921459017246,0.5158691360703921,6,False
2024-07-05,NIFTY_PHARMA,0.06748691987526567,0.17831219107531715,0.3520122682759963,0.023772708749887426,0.5149290141789179,7,False
2024-07-05,NIFTY_FINANCIAL_SERVICES,0.096726532183804,0.09889050022775647,0.19293124501720627,0.01695892782702275,0.51386762077745,8,False
2024-07-05,NIFTY_BANK,0.08593602588412153,0.09346851055877403,0.18709733412081886,0.016709526118766114,0.4990556667206046,9,False
