year,universe,stock_days,gold_days,cash_days,stock_pnl,gold_pnl,cash_pnl,total_pnl,stock_pnl_share,gold_pnl_share,cash_pnl_share
2025,NIFTY_PHARMA,207,0,40,856050.8093120548,0.0,-630589.8540930384,225460.9552190164,3.796891610258961,0.0,-2.796891610258961
2025,NIFTY_PRIVATE_BANK,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,NIFTY_PSU_BANK,104,0,143,269725.1040360872,0.0,-669991.8756399746,-400266.7716038874,-0.6738633410794663,-0.0,1.6738633410794663
2025,NIFTY_REALTY,0,0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,COMBINED,632,0,2142,2227032.8358750003,0.0,-2147743.2192258285,79289.6166491718,28.087320004696505,0.0,-27.087320004696505
2026,NIFTY_AUTO,20,0,126,191385.8667233091,0.0,-438157.7196002824,-246771.85287697328,-0.7755579272597327,-0.0,1.7755579272597326
2026,NIFTY_BANK,28,0,118,240471.741189657,0.0,-240471.741189657,0.0,0.0,0.0,0.0
2026,NIFTY_CHEMICALS,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_CONSUMER_DURABLES,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_FINANCIAL_SERVICES,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_FINANCIAL_SERVICES_EX_BANK,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_FMCG,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_HEALTHCARE,113,0,33,296609.81368847494,0.0,-284162.66287114605,12447.15081732889,23.829534810129847,0.0,-22.829534810129847
2026,NIFTY_IT,9,0,137,212455.76870221086,0.0,-212455.76870221086,0.0,0.0,0.0,0.0
2026,NIFTY_MEDIA,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_METAL,146,0,0,32436.564451739774,0.0,0.0,32436.564451739774,1.0,0.0,0.0
2026,NIFTY_MIDSMALL_FINANCIAL_SERVICES,33,0,113,256282.41097611492,0.0,-256282.41097611492,0.0,0.0,0.0,0.0
2026,NIFTY_MIDSMALL_HEALTHCARE,98,0,48,574425.9971439575,0.0,0.0,574425.9971439575,1.0,0.0,0.0
2026,NIFTY_MIDSMALL_IT_TELECOM,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_OIL_GAS,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,NIFTY_PHARMA,118,0,28,245327.91414939956,0.0,-221317.0030687443,24010.911080655264,10.217351325208627,0.0,-9.217351325208627
2026,NIFTY_PRIVATE_BANK,19,0,127,195633.56288133346,0.0,-195633.56288133346,0.0,0.0,0.0,0.0
2026,NIFTY_PSU_BANK,48,0,98,-17996.804031196923,0.0,-299262.3499363393,-317259.15396753623,0.05672587790181922,-0.0,0.9432741220981807
2026,NIFTY_REALTY,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0
